id,run,configuration,problem_id,passed,error
20250115_183014#no-translation#九章算術_7_2,0,no-translation,九章算術_7_2,False,"Variable 'a' has wrong value. Expected: 42, Actual: 1
Variable 'b' has wrong value. Expected: 17, Actual: 5/14"
20250115_183014#no-translation#九章算術_7_2,1,no-translation,九章算術_7_2,False,"Variable 'a' has wrong value. Expected: 42, Actual: 28
Variable 'b' has wrong value. Expected: 17, Actual: 5/14"
20250115_183014#no-translation#九章算術_7_2,2,no-translation,九章算術_7_2,False,"Variable 'a' has wrong value. Expected: 42, Actual: 0
Variable 'b' has wrong value. Expected: 17, Actual: 0"
20250115_183014#no-translation#九章算術_7_2,3,no-translation,九章算術_7_2,False,"Variable 'a' has wrong value. Expected: 42, Actual: 28
Variable 'b' has wrong value. Expected: 17, Actual: 0"
20250115_183014#no-translation#九章算術_7_2,4,no-translation,九章算術_7_2,False,"Variable 'a' has wrong value. Expected: 42, Actual: 0
Variable 'b' has wrong value. Expected: 17, Actual: 0"
20250115_183014#no-translation#五曹算經_3_5,0,no-translation,五曹算經_3_5,False,"Variable 'a' has wrong value. Expected: 660333/1000, Actual: 660
Variable 'b' has wrong value. Expected: 3, Actual: 10/3"
20250115_183014#no-translation#五曹算經_3_5,1,no-translation,五曹算經_3_5,False,"Variable 'a' has wrong value. Expected: 660333/1000, Actual: 660
Variable 'b' has wrong value. Expected: 3, Actual: 10/3"
20250115_183014#no-translation#五曹算經_3_5,2,no-translation,五曹算經_3_5,False,"Variable 'a' has wrong value. Expected: 660333/1000, Actual: 660
Variable 'b' has wrong value. Expected: 3, Actual: 10/3"
20250115_183014#no-translation#五曹算經_3_5,3,no-translation,五曹算經_3_5,False,"Variable 'a' has wrong value. Expected: 660333/1000, Actual: 660
Variable 'b' has wrong value. Expected: 3, Actual: 10/3"
20250115_183014#no-translation#五曹算經_3_5,4,no-translation,五曹算經_3_5,False,"Variable 'a' has wrong value. Expected: 660333/1000, Actual: 660"
20250115_183014#no-translation#九章算術_2_41,0,no-translation,九章算術_2_41,False,"Variable 'a' has wrong value. Expected: 18013/11520, Actual: 1
Variable 'b' has wrong value. Expected: 67, Actual: 5364480/79949
Variable 'c' has wrong value. Expected: 7897/384, Actual: 1
Variable 'd' has wrong value. Expected: 68, Actual: 5364480/79949"
20250115_183014#no-translation#九章算術_2_41,1,no-translation,九章算術_2_41,False,"Variable 'a' has wrong value. Expected: 18013/11520, Actual: 1
Variable 'b' has wrong value. Expected: 67, Actual: 5364480/79949
Variable 'c' has wrong value. Expected: 7897/384, Actual: 1
Variable 'd' has wrong value. Expected: 68, Actual: 5364480/79949"
20250115_183014#no-translation#九章算術_2_41,2,no-translation,九章算術_2_41,False,"Variable 'a' has wrong value. Expected: 18013/11520, Actual: 1
Variable 'b' has wrong value. Expected: 67, Actual: 5364480/79949
Variable 'c' has wrong value. Expected: 7897/384, Actual: 79949/384
Variable 'd' has wrong value. Expected: 68, Actual: 5364480/79949"
20250115_183014#no-translation#九章算術_2_41,3,no-translation,九章算術_2_41,False,"Variable 'a' has wrong value. Expected: 18013/11520, Actual: 1
Variable 'b' has wrong value. Expected: 67, Actual: 5364480/79949
Variable 'c' has wrong value. Expected: 7897/384, Actual: 79949/384
Variable 'd' has wrong value. Expected: 68, Actual: 5364480/79949"
20250115_183014#no-translation#九章算術_2_41,4,no-translation,九章算術_2_41,False,"Variable 'a' has wrong value. Expected: 18013/11520, Actual: 643737600/79949
Variable 'b' has wrong value. Expected: 67, Actual: 5364480/79949
Variable 'c' has wrong value. Expected: 7897/384, Actual: 1
Variable 'd' has wrong value. Expected: 68, Actual: 5364480/79949"
20250115_183014#no-translation#九章算術_5_14,0,no-translation,九章算術_5_14,False,"Variable 'a' has wrong value. Expected: 305000/3, Actual: 30500/3"
20250115_183014#no-translation#九章算術_5_14,1,no-translation,九章算術_5_14,False,"Variable 'a' has wrong value. Expected: 305000/3, Actual: 30500/3"
20250115_183014#no-translation#九章算術_5_14,2,no-translation,九章算術_5_14,False,"Variable 'a' has wrong value. Expected: 305000/3, Actual: 305/3"
20250115_183014#no-translation#九章算術_5_14,3,no-translation,九章算術_5_14,False,"Variable 'a' has wrong value. Expected: 305000/3, Actual: 30500/3"
20250115_183014#no-translation#九章算術_5_14,4,no-translation,九章算術_5_14,False,"Variable 'a' has wrong value. Expected: 305000/3, Actual: 30500/3"
20250115_183014#no-translation#孫子算經_2_14,0,no-translation,孫子算經_2_14,True,
20250115_183014#no-translation#孫子算經_2_14,1,no-translation,孫子算經_2_14,True,
20250115_183014#no-translation#孫子算經_2_14,2,no-translation,孫子算經_2_14,True,
20250115_183014#no-translation#孫子算經_2_14,3,no-translation,孫子算經_2_14,True,
20250115_183014#no-translation#孫子算經_2_14,4,no-translation,孫子算經_2_14,True,
20250115_183014#no-translation#九章算術_6_12,0,no-translation,九章算術_6_12,True,
20250115_183014#no-translation#九章算術_6_12,1,no-translation,九章算術_6_12,True,
20250115_183014#no-translation#九章算術_6_12,2,no-translation,九章算術_6_12,True,
20250115_183014#no-translation#九章算術_6_12,3,no-translation,九章算術_6_12,True,
20250115_183014#no-translation#九章算術_6_12,4,no-translation,九章算術_6_12,True,
20250115_183014#no-translation#五曹算經_3_1,0,no-translation,五曹算經_3_1,True,
20250115_183014#no-translation#五曹算經_3_1,1,no-translation,五曹算經_3_1,True,
20250115_183014#no-translation#五曹算經_3_1,2,no-translation,五曹算經_3_1,True,
20250115_183014#no-translation#五曹算經_3_1,3,no-translation,五曹算經_3_1,True,
20250115_183014#no-translation#五曹算經_3_1,4,no-translation,五曹算經_3_1,True,
20250115_183014#no-translation#孫子算經_3_33,0,no-translation,孫子算經_3_33,False,"Variable 'a' has wrong value. Expected: 60, Actual: 4"
20250115_183014#no-translation#孫子算經_3_33,1,no-translation,孫子算經_3_33,True,
20250115_183014#no-translation#孫子算經_3_33,2,no-translation,孫子算經_3_33,False,"Variable 'a' has wrong value. Expected: 60, Actual: 180/47"
20250115_183014#no-translation#孫子算經_3_33,3,no-translation,孫子算經_3_33,False,"Variable 'a' has wrong value. Expected: 60, Actual: 4"
20250115_183014#no-translation#孫子算經_3_33,4,no-translation,孫子算經_3_33,False,"Variable 'a' has wrong value. Expected: 60, Actual: 180/47"
20250115_183014#no-translation#五曹算經_3_8,0,no-translation,五曹算經_3_8,True,
20250115_183014#no-translation#五曹算經_3_8,1,no-translation,五曹算經_3_8,True,
20250115_183014#no-translation#五曹算經_3_8,2,no-translation,五曹算經_3_8,True,
20250115_183014#no-translation#五曹算經_3_8,3,no-translation,五曹算經_3_8,True,
20250115_183014#no-translation#五曹算經_3_8,4,no-translation,五曹算經_3_8,True,
20250115_183014#no-translation#九章算術_1_2,0,no-translation,九章算術_1_2,True,
20250115_183014#no-translation#九章算術_1_2,1,no-translation,九章算術_1_2,True,
20250115_183014#no-translation#九章算術_1_2,2,no-translation,九章算術_1_2,True,
20250115_183014#no-translation#九章算術_1_2,3,no-translation,九章算術_1_2,True,
20250115_183014#no-translation#九章算術_1_2,4,no-translation,九章算術_1_2,True,
20250115_183014#no-translation#九章算術_1_29,0,no-translation,九章算術_1_29,True,
20250115_183014#no-translation#九章算術_1_29,1,no-translation,九章算術_1_29,True,
20250115_183014#no-translation#九章算術_1_29,2,no-translation,九章算術_1_29,True,
20250115_183014#no-translation#九章算術_1_29,3,no-translation,九章算術_1_29,True,
20250115_183014#no-translation#九章算術_1_29,4,no-translation,九章算術_1_29,True,
20250115_183014#no-translation#九章算術_1_33,0,no-translation,九章算術_1_33,True,
20250115_183014#no-translation#九章算術_1_33,1,no-translation,九章算術_1_33,True,
20250115_183014#no-translation#九章算術_1_33,2,no-translation,九章算術_1_33,True,
20250115_183014#no-translation#九章算術_1_33,3,no-translation,九章算術_1_33,True,
20250115_183014#no-translation#九章算術_1_33,4,no-translation,九章算術_1_33,True,
20250115_183014#no-translation#九章算術_9_3,0,no-translation,九章算術_9_3,False,"Variable 'a' has wrong value. Expected: 12/5, Actual: 2.4"
20250115_183014#no-translation#九章算術_9_3,1,no-translation,九章算術_9_3,False,"Variable 'a' has wrong value. Expected: 12/5, Actual: 2.4"
20250115_183014#no-translation#九章算術_9_3,2,no-translation,九章算術_9_3,True,
20250115_183014#no-translation#九章算術_9_3,3,no-translation,九章算術_9_3,False,"Variable 'a' has wrong value. Expected: 12/5, Actual: 2.4"
20250115_183014#no-translation#九章算術_9_3,4,no-translation,九章算術_9_3,False,"Variable 'a' has wrong value. Expected: 12/5, Actual: 2.4"
20250115_183014#no-translation#緝古算經_1_15,0,no-translation,緝古算經_1_15,False,Code error: 'Fraction' object cannot be interpreted as an integer
20250115_183014#no-translation#緝古算經_1_15,1,no-translation,緝古算經_1_15,False,Code error: 'Fraction' object cannot be interpreted as an integer
20250115_183014#no-translation#緝古算經_1_15,2,no-translation,緝古算經_1_15,False,"Variable 'a' has wrong value. Expected: 1147/10, Actual: 58.853781316623504"
20250115_183014#no-translation#緝古算經_1_15,3,no-translation,緝古算經_1_15,False,"Variable 'a' has wrong value. Expected: 1147/10, Actual: 97.28963552770584"
20250115_183014#no-translation#緝古算經_1_15,4,no-translation,緝古算經_1_15,False,"Variable 'a' has wrong value. Expected: 1147/10, Actual: 58.853781316623504"
20250115_183014#no-translation#九章算術_9_6,0,no-translation,九章算術_9_6,True,
20250115_183014#no-translation#九章算術_9_6,1,no-translation,九章算術_9_6,True,
20250115_183014#no-translation#九章算術_9_6,2,no-translation,九章算術_9_6,True,
20250115_183014#no-translation#九章算術_9_6,3,no-translation,九章算術_9_6,True,
20250115_183014#no-translation#九章算術_9_6,4,no-translation,九章算術_9_6,True,
20250115_183014#no-translation#九章算術_7_15,0,no-translation,九章算術_7_15,False,Code error: 
20250115_183014#no-translation#九章算術_7_15,1,no-translation,九章算術_7_15,False,"Variable 'a' has wrong value. Expected: 14, Actual: 31/13
Variable 'b' has wrong value. Expected: 49/8, Actual: 217/208
Variable 'c' has wrong value. Expected: 13, Actual: 8/13
Variable 'd' has wrong value. Expected: 39/8, Actual: 3/13"
20250115_183014#no-translation#九章算術_7_15,2,no-translation,九章算術_7_15,False,"Variable 'a' has wrong value. Expected: 14, Actual: 14/9
Variable 'b' has wrong value. Expected: 49/8, Actual: 49/72
Variable 'c' has wrong value. Expected: 13, Actual: 13/9
Variable 'd' has wrong value. Expected: 39/8, Actual: 13/24"
20250115_183014#no-translation#九章算術_7_15,3,no-translation,九章算術_7_15,False,"Variable 'a' has wrong value. Expected: 14, Actual: 158
Variable 'b' has wrong value. Expected: 49/8, Actual: 553/8
Variable 'c' has wrong value. Expected: 13, Actual: -155
Variable 'd' has wrong value. Expected: 39/8, Actual: -465/8"
20250115_183014#no-translation#九章算術_7_15,4,no-translation,九章算術_7_15,False,"Variable 'a' has wrong value. Expected: 14, Actual: 158
Variable 'b' has wrong value. Expected: 49/8, Actual: 553/8
Variable 'c' has wrong value. Expected: 13, Actual: -155
Variable 'd' has wrong value. Expected: 39/8, Actual: -465/8"
20250115_183014#no-translation#孫子算經_3_16,0,no-translation,孫子算經_3_16,True,
20250115_183014#no-translation#孫子算經_3_16,1,no-translation,孫子算經_3_16,True,
20250115_183014#no-translation#孫子算經_3_16,2,no-translation,孫子算經_3_16,True,
20250115_183014#no-translation#孫子算經_3_16,3,no-translation,孫子算經_3_16,True,
20250115_183014#no-translation#孫子算經_3_16,4,no-translation,孫子算經_3_16,True,
20250115_183014#no-translation#九章算術_6_4,0,no-translation,九章算術_6_4,True,
20250115_183014#no-translation#九章算術_6_4,1,no-translation,九章算術_6_4,True,
20250115_183014#no-translation#九章算術_6_4,2,no-translation,九章算術_6_4,False,Missing variable in output: 'd'
20250115_183014#no-translation#九章算術_6_4,3,no-translation,九章算術_6_4,False,"Variable 'd' has wrong value. Expected: 756/605, Actual: (Fraction(756, 605), Fraction(756, 605), Fraction(756, 605))"
20250115_183014#no-translation#九章算術_6_4,4,no-translation,九章算術_6_4,True,
20250115_183014#no-translation#九章算術_6_18,0,no-translation,九章算術_6_18,False,"Variable 'a' has wrong value. Expected: 95/66, Actual: 4/3
Variable 'b' has wrong value. Expected: 4/3, Actual: 27/22
Variable 'c' has wrong value. Expected: 27/22, Actual: 7/66
Variable 'd' has wrong value. Expected: 37/33, Actual: 7/66
Variable 'e' has wrong value. Expected: 67/66, Actual: 3/4
Variable 'f' has wrong value. Expected: 10/11, Actual: 3/4
Variable 'g' has wrong value. Expected: 53/66, Actual: 3/4
Variable 'h' has wrong value. Expected: 23/33, Actual: 3/4
Variable 'i' has wrong value. Expected: 13/22, Actual: 3/4"
20250115_183014#no-translation#九章算術_6_18,1,no-translation,九章算術_6_18,False,"Variable 'a' has wrong value. Expected: 95/66, Actual: 4/3
Variable 'b' has wrong value. Expected: 4/3, Actual: 27/22
Variable 'c' has wrong value. Expected: 27/22, Actual: 37/33
Variable 'd' has wrong value. Expected: 37/33, Actual: 67/66
Variable 'e' has wrong value. Expected: 67/66, Actual: 10/11
Variable 'f' has wrong value. Expected: 10/11, Actual: 47/44
Variable 'g' has wrong value. Expected: 53/66, Actual: 127/132
Variable 'h' has wrong value. Expected: 23/33, Actual: 113/132
Variable 'i' has wrong value. Expected: 13/22, Actual: 3/4"
20250115_183014#no-translation#九章算術_6_18,2,no-translation,九章算術_6_18,False,"Variable 'a' has wrong value. Expected: 95/66, Actual: 4/3
Variable 'b' has wrong value. Expected: 4/3, Actual: 17/18
Variable 'c' has wrong value. Expected: 27/22, Actual: 5/9
Variable 'd' has wrong value. Expected: 37/33, Actual: 1/6
Variable 'e' has wrong value. Expected: 67/66, Actual: 41/36
Variable 'f' has wrong value. Expected: 10/11, Actual: 55/36
Variable 'g' has wrong value. Expected: 53/66, Actual: 23/12
Variable 'h' has wrong value. Expected: 23/33, Actual: 83/36
Variable 'i' has wrong value. Expected: 13/22, Actual: 97/36"
20250115_183014#no-translation#九章算術_6_18,3,no-translation,九章算術_6_18,False,"Variable 'a' has wrong value. Expected: 95/66, Actual: 37/33
Variable 'b' has wrong value. Expected: 4/3, Actual: 27/22
Variable 'c' has wrong value. Expected: 27/22, Actual: 4/3
Variable 'd' has wrong value. Expected: 37/33, Actual: 95/66
Variable 'e' has wrong value. Expected: 67/66, Actual: 17/11
Variable 'f' has wrong value. Expected: 10/11, Actual: 3/4
Variable 'g' has wrong value. Expected: 53/66, Actual: 85/132
Variable 'h' has wrong value. Expected: 23/33, Actual: 71/132
Variable 'i' has wrong value. Expected: 13/22, Actual: 19/44"
